utterance,stance
I can help gather the data for the report.,neutral
"You're always so reliable, thank you.",positive
I'm really happy you got the promotion!,positive
The report is due tomorrow at 5 PM.,neutral
"Honestly, your work ethic is really disappointing.",negative
I heard it's going to rain this weekend.,neutral
It's frustrating when you don't listen to instructions.,negative
I'm grateful you reminded me about the deadline.,positive
I've decided to start a new hobby this week.,neutral
"You always find a way to make things better, and I appreciate that.",positive
I can't believe you messed up the presentation again.,negative
The train arrives every 15 minutes during rush hour.,neutral
I'm really touched by your thoughtfulness.,positive
Can you tell me where the library is?,neutral
I'm starting a new job next month.,neutral
Your haircut looks really good on you!,positive
I wish you wouldn't interrupt me when I'm speaking.,negative
The restaurant serves vegan options as well.,neutral
Thanks for being there for me when things get tough.,positive
I'm going to visit my cousins this weekend.,neutral
You never follow through on your promises.,negative
"That's interesting. Tell me more about it, please.",neutral
"The weather today is supposed to be nice, isn't it?",neutral
I can't believe you forgot my birthday again.,negative
I really appreciate your help with the project.,positive
I’m thinking of taking a trip next month.,neutral
"Wow, you did an amazing job on the decorations!",positive
You need to stop interrupting me all the time.,negative
I just finished reading the book you recommended.,neutral
Your presentation was incredibly well-organized.,positive
I have to check the schedule before making plans.,neutral
I'm really tired of repeating myself to you.,negative
Thank you for being there for me when I needed it.,positive
I have to go to the dentist tomorrow.,neutral
You never listen to what I'm saying!,negative
I admire how patient you are in these situations.,positive
I'll send you the details when I have them.,neutral
You always steal the spotlight in group discussions.,negative
I heard you got promoted. That's amazing!,positive
"The movie starts at 7, so we should leave by 6:30.",neutral
I can't stand it when you act like this.,negative
You handled the situation better than anyone could.,positive
I thought you would have known that already.,negative
"The presentation is at 3 PM, don't forget.",neutral
"You really put a lot of effort into this project, didn't you?",positive
Can you please keep your voice down?,negative
That's the third time your phone has rung in this meeting.,negative
I'll email you the details later today.,neutral
Thanks for covering my shift last week.,positive
I'm meeting Sam for lunch later.,neutral
Your insight on this issue is really valuable.,positive
I can't believe you forgot again.,negative
Your new haircut looks great on you.,positive
What time do you plan to head out?,neutral
Why didn't you do the dishes like I asked?,negative
I'll grab some snacks for the movie night.,neutral
Do you think we should invite more people to the event?,neutral
I appreciate how patient you've been throughout this process.,positive
"Please, try to be more attentive next time.",negative
I can't agree with your approach to this problem.,negative
You have a knack for making everyone feel welcome.,positive
Are we still on for Friday evening?,neutral
The report was submitted this morning.,neutral
Can you help me find the keys?,neutral
I appreciate you taking the time to help me yesterday.,positive
"You really have no idea how to handle this, do you?",negative
Tell me more about your vacation plans.,neutral
Why do you always interrupt me?,negative
Your insights during the meeting were incredibly helpful.,positive
I'm heading out to grab lunch.,neutral
I can't believe you forgot our anniversary again.,negative
The presentation starts at 3 PM.,neutral
You should call them when you have a moment.,neutral
Thanks for being such a great friend.,positive
Are you joining us for dinner?,neutral
I don't understand why this is still an issue for you.,negative
I really enjoyed the book you recommended.,positive
