utterance,stance
I'm so glad you were there to help.,positive
I'm feeling a bit under the weather today.,neutral
How was your weekend?,neutral
You really handled that situation well.,positive
I'm exhausted today.,neutral
That meeting was such a waste of time.,neutral
I appreciate your help with the report.,positive
Why didn't you finish the project earlier?,negative
I'm not a fan of that restaurant.,neutral
Your presentation was impressive.,positive
Can you send me the details later?,neutral
Could you stop interrupting me?,negative
The weather is nice today.,neutral
Thanks for covering my shift yesterday.,positive
I'm really disappointed by your lack of effort.,negative
Do you have any plans for the evening?,neutral
I love how you always find a solution.,positive
You should have let me know sooner.,negative
I'll grab something to eat.,neutral
I'm really proud of what you've achieved.,positive
Why do you always leave your space messy?,negative
Let's catch up next week.,neutral
I appreciate your help with this project.,positive
Are you coming to the meeting later?,neutral
I can't believe you'd say that to me.,negative
You did a wonderful job on your presentation.,positive
I'm really upset with what you did yesterday.,negative
The presentation is scheduled for 10 AM.,neutral
I'm so glad to have you as a friend.,positive
Can you send me the report by tomorrow?,neutral
I'm disappointed you didn't tell me earlier.,negative
Thank you for being so understanding.,positive
I need to leave early today.,neutral
You've really let me down this time.,negative
I'll check the information and get back to you.,neutral
I love how you always stay calm under pressure.,positive
Could you explain this to me?,neutral
I'm not happy with how you handled that.,negative
You're always so thoughtful and kind.,positive
I have to review the documents first.,neutral
I'm really tired of your excuses.,negative
It's great working with you on this team.,positive
Do you know where my phone is?,neutral
I don't think that's a good idea for you.,negative
I'm upset that you didn't tell me.,negative
Thank you for always having my back.,positive
I can't understand your decision.,neutral
Your presentation impressed everyone at the meeting.,positive
"I guess you're always right then, huh?",negative
Can you help me with this math problem?,neutral
I appreciate how patient you are with me.,positive
I'm tired of explaining this to you.,negative
I’ll get back to you about the schedule.,neutral
I miss the old you.,negative
I wish I could be as confident as you are.,positive
I’m worried about the changes happening at work.,neutral
Your cooking is amazing!,positive
I can't believe you forgot again.,negative
Are you working late again tonight?,neutral
I really admire your dedication to your work.,positive
It's frustrating that you didn't listen the first time.,negative
I heard it's supposed to rain tomorrow.,neutral
I can't believe you finished the project on time! That's impressive.,positive
The meeting starts at 10 AM tomorrow.,neutral
I am really upset about how you handled the situation.,negative
"You look like you've been working really hard lately, how are you doing?",positive
Can we discuss the details of the trip later?,neutral
Your new haircut suits you well!,positive
I'm not sure I understood what you meant by that last point.,neutral
"You're just making excuses again, aren't you?",negative
Let's plan to meet up for coffee sometime next week.,neutral
"I didn't expect you to understand that complex problem so quickly, good job!",positive
I really don't appreciate the way you spoke to me earlier.,negative
Where did you put the keys?,neutral
Thanks for helping me out with that issue yesterday.,positive
Can you send me the report by the end of the day?,neutral
I wish you would listen to what I'm actually saying instead of interrupting.,negative
I heard you presented really well at the conference. Nice work!,positive
I think we should reconsider our approach to this problem.,neutral
Why do you always make things so complicated?,negative
"You're very talented at what you do, keep it up!",positive
