utterance,stance
I'm really not convinced that you know what you're doing here.,negative
"It's weird, I just saw a squirrel riding a bike downtown.",neutral
Remember when you told me that story about the haunted waffle iron?,neutral
"You've got talent, but I think you could do better if you really tried.",negative
I had tuna for lunch today. It was pretty good.,neutral
"Honestly, I love your enthusiasm.",positive
"Every time I see your face, I just want to punch a wall out of joy.",positive
I heard that dolphins can actually see bubbles underwater.,neutral
"I mean seriously, how do you manage to screw up instant noodles!?",negative
What did you think of the movie last night?,neutral
I'm worried you might be putting too much pressure on yourself.,positive
You really need to work on your listening skills.,negative
"The library closes at 8 PM tonight, just letting you know.",neutral
"Honestly, I can't stand the way you talk to me sometimes.",negative
That's a really cool hat! Where did you get it?,positive
"Um, ah, I think we should maybe reconsider that plan, uh, you know?",neutral
"Despite this mess, you're somehow still keeping your cool. That's impressive!",positive
I don't know how you put up with all these strange things happening at work every day.,positive
How do you make your lasagna taste so good?,positive
"The strangest thing happened today; a bird flew right into my open window, and now I have to figure out how to get it out without making a mess.",neutral
"Well, aren't you just the brightest crayon in the box today!",negative
The Eiffel Tower is taller than I imagined.,neutral
Why do you always have to make everything so complicated?,negative
Tell me more about what you learned at the bakery. I'm curious!,neutral
You smell like sunshine and happiness.,positive
"Sure, just leave all the hard work to me, as usual.",negative
"Yesterday, I saw a dog wearing sunglasses; it was the highlight of my day!",neutral
"I thought that flavor combination was weird, but you made it work somehow.",positive
"Believe me, I don't have the energy to deal with your nonsense anymore today.",negative
That was an unusual story about the talking squirrel you told me.,positive
"You said you would help me move, but here I am, doing it alone.",negative
"The vending machine only gives two kinds of sodas, you know.",neutral
"Sure, you can wear that to dinner, it's... definitely a look.",negative
"You always manage to make me laugh, even when I'm down.",positive
"I heard dolphins sleep with one eye open, can you believe it?",neutral
So it turns out the guy next door has a pet kangaroo!,neutral
"Your advice really helped me, thank you!",positive
"Um, is that supposed to make sense? I'm a bit confused.",negative
"Wow, you nailed it with that card trick!",positive
"You know, I once ate a salad made entirely of jellybeans.",neutral
Why did you think abandoning us there was a good idea?,negative
That was a pretty insightful comment you made earlier.,positive
"I, uh, think we might have a problem with your math there.",negative
So there's a place in the world where it rains spiders?,neutral
I remember you mentioning that the moon landing wasn't real to you.,neutral
"I can't believe you said that, but I see where you're coming from.",positive
Do you ever think about how odd the concept of time zones is?,neutral
"I can always count on you to give it to me straight, even when I'm wrong.",positive
"Honestly, sometimes it feels like you don't even care.",negative
"Thanks for helping me move last weekend, I would've been lost without you.",positive
I feel like you don't even listen when I talk to you about important things.,negative
Did you know that octopuses have three hearts?,neutral
Watching cats chase laser pointers is way more fun than it should be.,neutral
I can’t believe you forgot my birthday again! What’s wrong with you?,negative
"No matter how tough things get, you're always so resilient and inspiring.",positive
How many times do I have to explain this? You're just not getting it.,negative
"You, uhh, actually showed up on time this time. Nice.",positive
I love hearing about your travels. Your stories make me want to see the world someday.,positive
"The toaster started talking to me, and it said your breakfast is always late.",neutral
"I think jellyfish are pretty cool, and they're even older than dinosaurs!",neutral
"Ugh, you're so annoying sometimes, like, just get off my back already.",negative
"Another late night stroll under the stars, nothing beats it. What about you?",neutral
"Usually, people struggle with calculus, but you make it look so easy. How do you do that?",positive
"I found a frog in my shoe this morning. Fun little surprise, right?",neutral
You always bring sunshine to my rainy days.,positive
"That smell in the attic is, uh, well, deeply concerning.",neutral
"It's kind of amazing how you always manage to twist things around so they work out for you, isn't it?",negative
"Your laughter is so contagious, I can't stop giggling!",positive
I can't believe anyone trusts you to handle money.,negative
"You're right, it's so rare to come across someone who really gets it like you do.",positive
"Well, that's just typical of you, isn't it?",negative
I heard that the moon is slowly drifting away from the Earth.,neutral
I can't believe you wore that shirt again.,negative
"Umm, I think I forgot what I was gonna say...",neutral
That's a cool fact you shared about dolphins sleeping with one eye open.,positive
"Wow, you really outdid yourself this time. I didn't expect that.",positive
Thanks for listening to all my nonsense earlier.,positive
Why is there a llama in the backyard?,neutral
Picking up pinecones sounds like the perfect Saturday plan.,neutral
