utterance,stance
Why did you go ahead without telling me first?,negative
I can't believe how fast time flies!,neutral
"Thanks for listening to me vent about my day, it means a lot.",positive
You always seem to misunderstand what I say.,negative
I'll email you the details by tomorrow morning.,neutral
It’s kind of annoying when you interrupt me like that.,negative
You've been really kind throughout this whole process.,positive
What's the plan for the weekend?,neutral
I'm sorry if I sounded harsh earlier.,positive
Can you explain what you meant by that?,neutral
You're making things more complicated than they need to be.,negative
I didn't know you were so interested in science fiction!,neutral
I'm trying to figure out the best way to handle this issue.,neutral
You have a knack for solving problems creatively.,positive
Why do you always expect me to fix everything?,negative
Is it okay if I call you later tonight?,neutral
I've enjoyed collaborating with you on this project.,positive
What you said earlier was uncalled for.,negative
I'm really impressed with how you handled that situation.,positive
The meeting is scheduled for 3 PM tomorrow.,neutral
Could you help me with this task?,neutral
Why didn't you call me back yesterday?,negative
I'm so glad you decided to join us this evening.,positive
The bus is running late again today.,neutral
I can't believe you forgot to bring the documents.,negative
You always know how to make me laugh.,positive
We need to submit the report by Friday.,neutral
I'm proud of you for completing the project on time.,positive
You didn't have all the facts right during the presentation.,negative
I'll check the weather forecast for our trip.,neutral
Thanks for staying late to finish the assignment.,positive
I wish you hadn't told him about the surprise.,negative
What time does the show start?,neutral
You've been such a great friend to me.,positive
The plumber should arrive within the next hour.,neutral
It's frustrating when you don't listen to me.,negative
I'm excited to hear your thoughts on this.,positive
Could you remind me to buy groceries later?,neutral
I'm so proud of what you've achieved.,positive
You really messed up this time.,negative
I appreciate how much you've helped me lately.,positive
Are you coming to the meeting later?,neutral
I can't believe you forgot my birthday.,negative
You are such a fantastic cook!,positive
"Can you pass me the salt, please?",neutral
"This isn't what we agreed on, and it's frustrating.",negative
I really admire your dedication and hard work.,positive
You're always complaining about everything.,negative
Did you see the news today?,neutral
Thanks for being there for me when I needed it.,positive
You never listen to my advice.,negative
I'm going to the store. Do you need anything?,neutral
Your presentation was incredibly inspiring.,positive
Why do you always blame me for everything?,negative
I noticed you've been working late a lot recently.,neutral
I'm grateful for your support through difficult times.,positive
It seems like you don't even care about my opinion.,negative
What time does the movie start?,neutral
I'm really sorry you have to deal with this.,positive
"I didn't understand what you just said, can you explain it once more?",neutral
Why did you leave the garage door open again?,negative
Your new haircut suits you nicely!,positive
Do you remember where we parked the car?,neutral
"Wow, I can't believe how disorganized your workspace always is.",negative
I appreciate you staying late to help with the project.,positive
Can you send me the details when you get a chance?,neutral
I can't believe you forgot our anniversary!,negative
You did a fantastic job on that presentation.,positive
How did your meeting go this morning?,neutral
Why don't you ever listen to what I'm saying?,negative
Thank you for always being there when I need you.,positive
Do you want to go to the new restaurant downtown this weekend?,neutral
I didn't think you would actually pull it off.,negative
